Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Spending,Has_child,Living_With,Children
Graduate,Married,50447.0,With_Kid,Without_Teen,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,55,148,1,Partner,2
Postgraduate,Together,53537.0,With_Kid,With_Teen,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,66,93,1,Partner,2
Graduate,Single,52074.0,Without_Kid,With_Teen,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,58,119,1,Single,1
Postgraduate,Married,80427.0,Without_Kid,With_Teen,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,50,1835,1,Partner,1
Postgraduate,Married,83837.0,Without_Kid,Without_Teen,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,77,1318,0,Partner,0
Postgraduate,Married,38853.0,With_Kid,With_Teen,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,55,45,1,Partner,2
Graduate,Together,38285.0,With_Kid,With_Teen,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,66,10,1,Partner,3
Undergraduate,Married,78497.0,Without_Kid,Without_Teen,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,74,978,0,Partner,0
Postgraduate,Married,51650.0,Without_Kid,With_Teen,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,49,191,1,Partner,1
Undergraduate,Married,16248.0,With_Kid,Without_Teen,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,37,57,1,Partner,1
Postgraduate,Married,66835.0,Without_Kid,Without_Teen,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,79,1033,0,Partner,0
Postgraduate,Married,30477.0,With_Kid,Without_Teen,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,41,66,1,Partner,1
Undergraduate,Married,28249.0,Without_Kid,Without_Teen,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,64,43,0,Partner,0
Graduate,Married,25271.0,With_Kid,Without_Teen,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,42,50,1,Partner,1
Postgraduate,Single,32303.0,Without_Kid,With_Teen,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,55,39,1,Single,1
Graduate,Married,61286.0,Without_Kid,With_Teen,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,59,608,1,Partner,1
Graduate,Married,74068.0,Without_Kid,Without_Teen,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,49,1581,0,Partner,0
Postgraduate,Married,45759.0,With_Kid,With_Teen,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,61,68,1,Partner,2
Undergraduate,Together,24882.0,With_Kid,Without_Teen,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,47,80,1,Partner,1
Postgraduate,Together,66973.0,Without_Kid,Without_Teen,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,36,1282,0,Partner,0
Graduate,Married,38872.0,With_Kid,Without_Teen,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,37,91,1,Partner,1
Graduate,Married,51148.0,With_Kid,With_Teen,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,52,315,1,Partner,2
Graduate,Married,31353.0,With_Kid,With_Teen,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,48,31,1,Partner,2
Postgraduate,Married,69661.0,Without_Kid,Without_Teen,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,45,834,0,Partner,0
Graduate,Married,80067.0,Without_Kid,Without_Teen,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,71,1600,0,Partner,0
Graduate,Married,86718.0,Without_Kid,Without_Teen,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,71,1270,0,Partner,0
Postgraduate,Single,46854.0,With_Kid,With_Teen,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,52,263,1,Single,2
Graduate,Divorced,69142.0,Without_Kid,With_Teen,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,73,535,1,Single,1
Graduate,Single,75922.0,Without_Kid,Without_Teen,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,57,1295,0,Single,0
Graduate,Divorced,63693.0,Without_Kid,With_Teen,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,47,1150,1,Single,1
Postgraduate,Together,102160.0,Without_Kid,Without_Teen,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,48,1240,0,Partner,0
Postgraduate,Single,40637.0,With_Kid,With_Teen,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,60,38,1,Single,2
Postgraduate,Single,18890.0,Without_Kid,Without_Teen,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,41,35,0,Single,0
Graduate,Together,29604.0,With_Kid,Without_Teen,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,37,53,1,Partner,1
Postgraduate,Divorced,48721.0,With_Kid,With_Teen,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,62,293,1,Single,2
Graduate,Married,44794.0,Without_Kid,With_Teen,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,59,65,1,Partner,1
Graduate,Divorced,64497.0,Without_Kid,With_Teen,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,71,1804,1,Single,1
Graduate,Together,46097.0,Without_Kid,With_Teen,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,69,241,1,Partner,1
Graduate,Together,77972.0,Without_Kid,Without_Teen,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,71,1101,0,Partner,0
Postgraduate,Married,44377.0,With_Kid,With_Teen,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,57,264,1,Partner,2
Postgraduate,Together,46014.0,With_Kid,With_Teen,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,51,541,1,Partner,2
Graduate,Married,70951.0,Without_Kid,Without_Teen,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,40,1198,0,Partner,0
Graduate,Married,41443.0,With_Kid,Without_Teen,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,48,482,1,Partner,1
Undergraduate,Single,52195.0,With_Kid,With_Teen,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,47,17,1,Single,3
Postgraduate,Married,83790.0,Without_Kid,Without_Teen,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,77,1615,0,Partner,0
Postgraduate,Widow,44551.0,Without_Kid,With_Teen,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,71,285,1,Single,1
Graduate,Together,69508.0,With_Kid,Without_Teen,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,45,1135,1,Partner,1
Undergraduate,Together,45204.0,With_Kid,Without_Teen,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,37,114,1,Partner,1
Graduate,Married,72460.0,Without_Kid,Without_Teen,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,56,1047,0,Partner,0
Postgraduate,Together,77622.0,Without_Kid,With_Teen,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,55,714,1,Partner,2
Postgraduate,Married,30732.0,With_Kid,Without_Teen,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,45,185,1,Partner,1
Graduate,Divorced,63887.0,Without_Kid,With_Teen,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,63,1245,1,Single,1
Graduate,Together,42011.0,With_Kid,Without_Teen,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,47,189,1,Partner,1
Graduate,Together,51369.0,Without_Kid,With_Teen,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,49,576,1,Partner,1
Graduate,Divorced,51537.0,Without_Kid,With_Teen,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,73,1103,1,Single,1
Postgraduate,Married,79930.0,Without_Kid,Without_Teen,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,53,1753,0,Partner,0
Postgraduate,Together,34320.0,With_Kid,Without_Teen,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,39,17,1,Partner,1
Graduate,Single,37070.0,With_Kid,With_Teen,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,59,433,1,Single,2
Undergraduate,Divorced,81975.0,Without_Kid,With_Teen,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,63,1588,1,Single,1
Graduate,Together,38590.0,With_Kid,Without_Teen,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,54,22,1,Partner,1
Graduate,Single,15033.0,Without_Kid,Without_Teen,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,74,19,0,Single,0
Postgraduate,Married,62745.0,Without_Kid,With_Teen,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,60,1117,1,Partner,1
Undergraduate,Married,22212.0,With_Kid,Without_Teen,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,50,69,1,Partner,1
Postgraduate,Together,23661.0,With_Kid,Without_Teen,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,43,23,1,Partner,1
Postgraduate,Single,79761.0,Without_Kid,With_Teen,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,67,605,1,Single,1
Graduate,Single,7500.0,With_Kid,Without_Teen,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,52,57,1,Single,1
Graduate,Widow,73455.0,Without_Kid,Without_Teen,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,57,2088,0,Single,0
Graduate,Together,64961.0,Without_Kid,With_Teen,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,67,1009,1,Partner,1
Graduate,Single,22804.0,With_Kid,Without_Teen,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,54,26,1,Single,1
Graduate,Married,73687.0,Without_Kid,Without_Teen,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,35,1627,0,Partner,0
Graduate,Married,61074.0,Without_Kid,With_Teen,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,67,1102,1,Partner,1
Postgraduate,Married,31686.0,With_Kid,With_Teen,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,61,17,1,Partner,2
Graduate,Married,80134.0,With_Kid,Without_Teen,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,53,1690,1,Partner,1
Graduate,Married,75027.0,Without_Kid,With_Teen,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,72,1390,1,Partner,1
Postgraduate,Married,67546.0,Without_Kid,Without_Teen,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,37,2126,0,Partner,0
Postgraduate,Together,65176.0,Without_Kid,With_Teen,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,56,1531,1,Partner,1
Postgraduate,Single,31160.0,With_Kid,Without_Teen,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,50,64,1,Single,1
Graduate,Single,29938.0,With_Kid,Without_Teen,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,40,26,1,Single,1
Graduate,Divorced,102692.0,Without_Kid,Without_Teen,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,51,1112,0,Single,0
Undergraduate,Together,26490.0,Without_Kid,Without_Teen,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,67,210,0,Partner,0
Graduate,Together,75702.0,With_Kid,With_Teen,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,58,1148,1,Partner,2
Postgraduate,Single,30899.0,With_Kid,Without_Teen,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,51,33,1,Single,1
Postgraduate,Together,63342.0,Without_Kid,With_Teen,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,64,1101,1,Partner,1
Graduate,Single,45989.0,Without_Kid,With_Teen,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,61,322,1,Single,1
Graduate,Single,18701.0,With_Kid,With_Teen,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,61,44,1,Single,2
Postgraduate,Single,40737.0,With_Kid,With_Teen,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,68,17,1,Single,3
Graduate,Divorced,15287.0,With_Kid,Without_Teen,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,46,31,1,Single,1
Postgraduate,Divorced,69674.0,Without_Kid,With_Teen,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,57,845,1,Single,2
Postgraduate,Married,44159.0,With_Kid,Without_Teen,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,55,275,1,Partner,1
Postgraduate,Married,37717.0,With_Kid,Without_Teen,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,47,25,1,Partner,1
Postgraduate,Together,43776.0,With_Kid,With_Teen,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,73,275,1,Partner,2
Postgraduate,Married,38179.0,With_Kid,With_Teen,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,59,90,1,Partner,2
Graduate,Married,80124.0,Without_Kid,Without_Teen,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,62,1495,0,Partner,0
Postgraduate,Married,38097.0,With_Kid,With_Teen,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,55,184,1,Partner,2
Graduate,Married,72940.0,Without_Kid,Without_Teen,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,55,981,0,Partner,0
Graduate,Together,22070.0,With_Kid,Without_Teen,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,55,67,1,Partner,1
Graduate,Single,69267.0,Without_Kid,Without_Teen,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,72,1635,0,Single,0
Postgraduate,Single,31788.0,With_Kid,Without_Teen,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,42,60,1,Single,1
Postgraduate,Together,61905.0,Without_Kid,With_Teen,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,50,231,1,Partner,1
Graduate,Married,29315.0,With_Kid,With_Teen,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,65,48,1,Partner,2
Graduate,Divorced,33378.0,With_Kid,With_Teen,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,62,99,1,Single,2
Postgraduate,Together,66313.0,Without_Kid,With_Teen,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,62,770,1,Partner,1
Graduate,Single,60714.0,Without_Kid,Without_Teen,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,69,957,0,Single,0
Postgraduate,Together,77882.0,Without_Kid,Without_Teen,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,44,818,0,Partner,0
Postgraduate,Single,69867.0,Without_Kid,Without_Teen,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,39,925,0,Single,0
Postgraduate,Divorced,63841.0,Without_Kid,With_Teen,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,57,908,1,Single,1
Undergraduate,Married,24480.0,With_Kid,Without_Teen,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,44,102,1,Partner,1
Graduate,Together,51369.0,Without_Kid,With_Teen,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,49,576,1,Partner,1
Graduate,Together,37760.0,Without_Kid,Without_Teen,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,79,317,0,Partner,0
Postgraduate,Together,65640.0,Without_Kid,With_Teen,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,51,461,1,Partner,1
Postgraduate,Married,44319.0,With_Kid,With_Teen,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,50,37,1,Partner,2
Graduate,Married,30631.0,With_Kid,Without_Teen,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,51,70,1,Partner,1
Graduate,Together,75278.0,Without_Kid,Without_Teen,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,73,930,0,Partner,0
Postgraduate,Together,50898.0,With_Kid,With_Teen,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,69,859,1,Partner,2
Graduate,Widow,79946.0,Without_Kid,Without_Teen,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,59,1478,0,Single,0
Postgraduate,Divorced,35416.0,Without_Kid,Without_Teen,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,76,390,0,Single,0
Undergraduate,Together,32414.0,Without_Kid,Without_Teen,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,41,52,0,Partner,0
Graduate,Together,38361.0,With_Kid,Without_Teen,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,56,137,1,Partner,1
Graduate,Married,82497.0,Without_Kid,Without_Teen,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,45,1919,0,Partner,0
Graduate,Together,16626.0,With_Kid,Without_Teen,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,54,68,1,Partner,2
Graduate,Together,29672.0,With_Kid,With_Teen,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,60,25,1,Partner,2
Postgraduate,Together,55951.0,Without_Kid,With_Teen,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,73,1374,1,Partner,1
Undergraduate,Divorced,35388.0,With_Kid,Without_Teen,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,37,32,1,Single,1
Postgraduate,Together,42386.0,With_Kid,Without_Teen,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,39,100,1,Partner,1
Graduate,Single,68627.0,Without_Kid,Without_Teen,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,43,825,0,Single,0
Postgraduate,Divorced,57912.0,Without_Kid,With_Teen,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,60,916,1,Single,1
Graduate,Divorced,35246.0,With_Kid,With_Teen,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,67,62,1,Single,2
Undergraduate,Together,58821.0,Without_Kid,With_Teen,2013-10-12,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,69,728,1,Partner,1
Postgraduate,Married,46377.0,With_Kid,Without_Teen,2014-03-01,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,47,90,1,Partner,1
Graduate,Single,39747.0,With_Kid,Without_Teen,2014-04-13,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,37,273,1,Single,1
Graduate,Together,23976.0,With_Kid,Without_Teen,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,41,66,1,Partner,1
Postgraduate,Married,80950.0,Without_Kid,Without_Teen,2013-03-28,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,64,1213,0,Partner,0
Graduate,Widow,27038.0,Without_Kid,Without_Teen,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,59,107,0,Single,0
Graduate,Single,77457.0,Without_Kid,Without_Teen,2014-03-05,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,78,1157,0,Single,0
Postgraduate,Married,64100.0,Without_Kid,With_Teen,2013-09-10,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,61,546,1,Partner,1
Postgraduate,Together,42670.0,Without_Kid,Without_Teen,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,33,241,0,Partner,0
Graduate,Divorced,12571.0,With_Kid,Without_Teen,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,49,53,1,Single,1
Graduate,Married,22574.0,With_Kid,With_Teen,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,58,37,1,Partner,3
Postgraduate,Single,70893.0,Without_Kid,Without_Teen,2013-02-06,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,49,1508,0,Single,0
Graduate,Married,54198.0,With_Kid,With_Teen,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,59,235,1,Partner,2
Postgraduate,Together,28839.0,With_Kid,With_Teen,2014-03-11,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,69,32,1,Partner,2
Graduate,Married,40321.0,With_Kid,With_Teen,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,53,102,1,Partner,2
Graduate,Single,66503.0,With_Kid,Without_Teen,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,40,401,1,Single,1
Graduate,Married,30833.0,With_Kid,With_Teen,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,74,28,1,Partner,2
Graduate,Married,64795.0,Without_Kid,With_Teen,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,54,680,1,Partner,1
Graduate,Married,34421.0,With_Kid,Without_Teen,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,51,30,1,Partner,1
Postgraduate,Divorced,47025.0,With_Kid,With_Teen,2014-02-09,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,60,20,1,Single,2
Postgraduate,Divorced,64325.0,Without_Kid,With_Teen,2013-02-07,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,64,1307,1,Single,1
Graduate,Single,40464.0,Without_Kid,With_Teen,2013-01-11,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,72,630,1,Single,1
Graduate,Married,62187.0,Without_Kid,Without_Teen,2013-07-05,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,68,1283,0,Partner,0
Postgraduate,Divorced,14849.0,With_Kid,Without_Teen,2013-07-02,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,49,65,1,Single,1
Graduate,Married,27255.0,With_Kid,Without_Teen,2013-11-07,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,41,37,1,Partner,1
Postgraduate,Married,54432.0,With_Kid,With_Teen,2013-05-09,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,75,38,1,Partner,3
Postgraduate,Single,29999.0,With_Kid,Without_Teen,2013-02-13,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,39,160,1,Single,1
Graduate,Single,24072.0,With_Kid,Without_Teen,2013-04-16,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,42,23,1,Single,1
Postgraduate,Single,33996.0,Without_Kid,Without_Teen,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,36,71,0,Single,0
Postgraduate,Married,66334.0,Without_Kid,With_Teen,2013-04-03,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,69,1161,1,Partner,1
Postgraduate,Married,35178.0,With_Kid,Without_Teen,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,54,59,1,Partner,1
Graduate,Together,22010.0,With_Kid,Without_Teen,2013-06-30,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,42,33,1,Partner,1
Graduate,Divorced,62204.0,Without_Kid,With_Teen,2012-09-12,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,65,946,1,Single,2
Graduate,Divorced,75693.0,Without_Kid,Without_Teen,2012-12-06,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,57,1442,0,Single,0
Graduate,Married,30675.0,With_Kid,Without_Teen,2012-11-12,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,53,62,1,Partner,1
Graduate,Together,83003.0,Without_Kid,Without_Teen,2013-03-03,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,60,1674,0,Partner,0
